iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,config_id,threads
0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,363,10
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,364,10
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,365,10
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,366,10
0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,367,10
0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,368,90
0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,369,90
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,370,90
0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,371,10
0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,372,10
0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,373,10
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,374,90
0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,375,90
0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,376,90
0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,377,90
1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,378,90
0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,379,90
1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,380,10
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,381,10
0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,382,10
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,383,90
0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,384,10
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,385,90
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,386,90
0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,387,10
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,388,90
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,389,90
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,390,90
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,391,90
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,392,90
0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,393,10
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,394,10
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,395,10
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,396,10
0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,397,90
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,398,90
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,399,10
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,400,10
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,401,90
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,402,90
0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,403,10
0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,404,90
0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,405,90
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,406,10
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,407,10
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,408,90
0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,409,90
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,410,90
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,411,90
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,412,90
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,413,90
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,414,10
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,415,10
0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,416,10
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,417,90
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,418,90
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,419,90
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,420,10
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,421,90
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,422,10
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,423,10
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,424,10
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,425,90
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,426,90
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,427,90
0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,428,10
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,429,10
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,430,10
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,431,10
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,432,90
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,433,90
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,434,10
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,435,90
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,436,10
0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,437,90
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,438,90
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,439,10
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,440,10
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,441,90
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,442,10
0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,443,90
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,444,90
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,445,10
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,446,10
0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,447,90
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,448,90
0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,449,90
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,450,10
0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,451,10
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,452,90
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,453,90
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,454,90
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,455,90
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,456,10
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,457,90
1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,458,90
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,459,10
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,460,10
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,461,10
0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,462,10
0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,463,10
0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,464,90
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,465,10
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,466,90
0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,467,10
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,468,10
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,469,90
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,470,10
0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,471,90
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,472,90
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,473,90
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,474,10
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,475,90
0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,476,90
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,477,10
0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,478,90
0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,479,10
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,480,10
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,481,90
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,482,90
0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,483,90
0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,484,10
0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,485,90
0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,486,10
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,487,10
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,488,90
1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,489,10
0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,490,90
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,491,10
0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,492,90
0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,493,10
0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,494,90
0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,495,10
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,496,10
0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,497,90
0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,498,10
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,499,90
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,500,10
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,501,90
0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,502,10
1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,503,90
0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,504,90
0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,505,90
1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,506,90
0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,507,10
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,508,10
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,509,90
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,510,90
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,511,90
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,512,90
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,513,10
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,514,90
0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,515,10
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,516,10
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,517,90
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,518,10
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,519,90
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,520,90
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,521,10
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,522,10
0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,523,10
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,524,10
0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,525,10
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,526,10
0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,527,90
0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,528,90
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,529,10
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,530,90
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,531,90
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,532,10
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,533,90
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,534,10
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,535,10
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,536,90
0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,537,10
0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,538,90
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,539,90
0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,540,10
0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,541,90
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,542,90
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,543,10
0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,544,90
1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,545,90
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,546,90
0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,547,10
0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,548,10
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,549,10
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,550,10
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,551,90
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,552,10
0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,553,90
1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,554,10
0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,555,10
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,556,10
0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,557,90
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,558,10
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,559,10
0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,560,90
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,561,90
0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,562,10
0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,563,90
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,564,90
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,565,90
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,566,90
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,567,10
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,568,10
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,569,10
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,570,90
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,571,90
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,572,90
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,573,10
0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,574,90
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,575,90
0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,576,10
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,577,10
0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,578,10
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,579,90
0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,580,90
1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,581,10
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,582,90
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,583,90
0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,584,10
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,585,10
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,586,10
0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,587,10
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,588,90
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,589,90
0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,590,90
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,591,90
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,592,90
0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,593,90
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,594,10
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,595,10
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,596,90
1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,597,10
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,598,10
0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,599,90
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,600,90
0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,601,90
0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,602,10
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,603,10
0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,604,10
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,605,10
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,606,10
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,607,10
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,608,10
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,609,10
0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,610,10
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,611,10
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,612,10
0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,613,10
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,614,90
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,615,90
1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,616,10
0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,617,90
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,618,90
0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,619,90
0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,620,90
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,621,10
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,622,90
0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,623,10
0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,624,90
0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,625,90
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,626,90
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,627,90
0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,628,90
0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,629,90
0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,630,90
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,631,90
0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,632,90
0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,633,90
0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,634,10
0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,635,10
1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,636,90
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,637,90
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,638,90
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,639,90
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,640,90
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,641,90
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,642,90
0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,643,90
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,644,90
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,645,90
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,646,90
0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,647,10
0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,648,10
0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,649,90
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,650,90
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,651,10
0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,652,90
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,653,10
1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,654,90
0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,655,90
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,656,10
0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,657,10
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,658,90
1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,659,90
0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,660,90
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,661,90
0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,662,90
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,663,90
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,664,10
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,665,90
0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,666,90
0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,667,10
0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,668,10
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,669,90
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,670,10
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,671,10
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,672,90
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,673,10
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,674,90
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,675,90
0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,676,10
1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,677,90
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,678,90
1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,679,90
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,680,10
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,681,90
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,682,90
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,683,10
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,684,90
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,685,90
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,686,90
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,687,90
1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,688,90
0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,689,90
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,690,90
0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,691,90
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,692,10
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,693,90
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,694,90
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,695,90
0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,696,10
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,697,90
0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,698,10
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,699,90
0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,700,90
0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,701,10
0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,702,10
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,703,10
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,704,90
0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,705,10
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,706,90
0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,707,90
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,708,90
0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,709,10
0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,710,90
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,711,90
0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,712,10
0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,713,90
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,714,90
0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,715,10
0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,716,90
0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,717,10
0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,718,90
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,719,10
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,720,10
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,721,90
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,722,10
0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,723,10
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,724,10
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,725,10
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,726,10
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,727,90
