NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,config_id,Resampling,CBR,VBRRange
1,0,1,0,0,1,0,0,0,1,1,1,1,1660,8,320,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1661,22,320,0
1,1,1,0,1,1,0,0,0,0,0,1,0,1662,8,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1663,48,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1664,22,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1665,22,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1666,8,320,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1667,22,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1668,8,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1669,48,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1670,44,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1671,8,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1672,48,320,0
1,0,1,1,1,0,0,0,0,1,0,1,0,1674,48,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1675,22,160,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1676,22,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1677,22,320,0
1,0,0,1,1,1,0,0,0,1,0,1,0,1678,8,320,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1679,22,320,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1680,44,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1681,44,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1682,22,160,0
0,0,1,0,0,1,0,0,0,1,1,1,1,1683,44,160,0
1,0,1,1,0,1,0,1,0,1,0,1,0,1684,22,320,0
1,0,1,0,0,0,0,0,1,1,0,1,1,1686,22,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1687,22,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1688,44,320,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1690,8,8,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1691,22,320,0
1,0,1,0,1,1,0,0,0,0,0,1,1,1692,44,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1693,8,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1694,48,8,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1695,22,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1696,44,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1697,44,160,0
1,1,1,0,0,1,0,1,0,1,0,1,0,1698,8,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1699,22,8,0
1,0,1,1,0,1,0,1,0,1,0,1,0,1700,8,160,0
1,0,1,1,0,1,0,0,1,1,0,1,0,1701,8,320,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1702,22,8,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1703,8,8,0
1,0,1,1,1,0,0,0,0,1,0,1,0,1704,8,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1705,8,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1706,48,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1707,8,8,0
1,0,0,0,0,1,0,0,1,1,0,1,1,1708,48,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1709,8,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1710,44,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1711,8,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1712,22,160,0
0,0,1,0,0,1,0,1,0,1,0,1,1,1713,22,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1714,48,160,0
1,0,1,1,0,0,0,0,1,1,0,1,0,1715,22,8,2
1,1,1,0,0,1,0,0,0,1,1,1,0,1716,48,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1717,44,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1718,22,8,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1719,22,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1720,44,160,0
1,0,1,1,0,1,1,0,0,0,0,1,0,1721,44,320,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1722,8,160,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1723,22,320,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1724,22,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1725,44,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1726,8,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1727,8,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1728,8,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1730,48,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1732,8,160,0
1,0,1,0,0,0,0,0,0,1,1,1,1,1733,8,8,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1734,44,320,0
1,1,1,0,0,1,0,1,0,1,0,1,0,1735,22,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1736,48,320,0
1,1,0,0,0,1,1,0,0,1,0,1,0,1737,22,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1738,48,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1739,8,160,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1740,48,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1741,48,8,0
0,0,1,1,1,1,0,0,0,1,0,1,0,1742,8,160,0
1,0,1,0,0,0,0,0,0,1,1,1,1,1743,48,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1744,48,320,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1745,44,160,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1746,8,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1748,48,320,0
1,0,1,0,0,1,0,0,1,0,0,1,1,1749,8,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1750,8,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1751,8,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1752,22,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1753,22,8,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1754,22,160,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1755,48,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1756,48,160,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1757,22,8,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1758,22,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1759,22,8,0
1,1,1,0,0,1,0,1,0,1,0,1,0,1760,8,160,0
1,0,1,0,1,0,0,0,0,1,0,1,1,1761,44,8,2
1,0,1,1,0,1,0,0,0,1,1,1,0,1762,48,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1763,44,160,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1764,22,8,0
1,0,0,0,0,1,0,0,0,1,1,1,1,1765,8,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1766,8,160,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1767,44,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1768,48,160,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1769,8,160,0
1,0,1,1,0,0,1,0,0,1,0,1,0,1771,8,8,1
1,0,1,0,1,0,0,0,0,1,0,1,1,1772,44,8,0
1,0,1,0,0,0,0,0,0,1,1,1,1,1773,44,8,0
1,0,1,0,0,0,1,0,0,1,0,1,1,1774,8,8,0
1,1,1,0,0,0,0,0,0,1,1,1,0,1775,48,8,2
1,1,1,0,1,0,0,0,0,0,0,1,0,1776,48,8,0
1,1,1,0,0,0,0,0,0,1,1,1,0,1777,8,8,2
1,0,1,0,1,0,0,0,0,1,0,1,1,1778,8,8,0
1,0,1,0,1,0,0,0,0,1,0,1,1,1779,44,8,0
1,1,1,0,0,0,0,0,0,1,1,1,0,1780,22,8,0
1,0,1,0,0,0,0,1,0,1,0,1,1,1781,8,8,0
1,0,1,1,1,0,0,0,0,1,0,1,0,1782,44,8,0
1,1,1,0,0,0,0,0,1,1,0,1,0,1783,44,8,0
1,1,1,0,1,0,0,0,0,1,0,1,0,1784,44,8,0
1,0,1,1,0,0,0,0,0,1,1,1,0,1785,48,8,0
1,0,1,0,1,0,0,0,0,1,0,1,1,1786,48,8,0
1,1,1,0,1,0,0,0,0,1,0,1,0,1787,22,8,0
1,1,1,0,1,0,0,0,0,1,0,1,0,1788,44,8,0
1,0,1,0,0,0,0,0,0,1,1,1,1,1789,44,8,0
1,0,1,0,0,0,0,0,0,1,1,1,1,1790,8,8,1
1,0,0,0,0,0,1,0,0,1,0,1,1,1791,8,8,1
1,0,1,1,0,0,0,0,1,1,0,1,0,1792,8,8,1
1,0,1,1,0,0,0,0,1,1,0,1,0,1793,8,8,0
1,0,1,1,0,0,0,1,0,1,0,1,0,1794,22,8,0
1,0,1,0,1,0,0,0,0,1,0,1,1,1795,22,8,2
0,0,1,1,1,0,0,0,0,1,0,1,0,1796,22,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1797,8,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1798,44,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1799,8,320,0
1,0,1,1,0,1,0,0,1,1,0,1,0,1800,8,160,0
1,0,1,0,0,1,0,0,0,0,1,1,1,1801,44,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1802,48,160,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1803,44,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1805,8,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1806,22,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1807,8,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1808,8,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1809,22,160,0
1,0,1,1,0,1,0,0,1,1,0,1,0,1810,8,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1811,22,160,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1812,44,160,0
1,0,1,1,1,0,0,0,0,1,0,1,0,1813,22,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1814,48,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1815,22,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1816,8,160,0
1,1,0,0,1,1,0,0,0,1,0,1,0,1817,8,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1818,22,8,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1819,44,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1820,8,160,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1821,44,320,0
0,0,1,0,0,1,0,1,0,1,0,1,1,1822,8,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1823,48,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1824,48,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1825,8,8,0
1,0,1,1,0,1,1,0,0,0,0,1,0,1826,8,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1827,48,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1828,22,320,0
1,1,1,0,0,1,0,1,0,1,0,1,0,1829,22,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1830,48,8,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1831,22,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1832,48,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1834,48,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1835,8,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1836,22,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1837,8,320,0
1,0,1,0,1,0,0,0,0,1,0,1,1,1838,48,8,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1839,22,160,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1840,44,8,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1841,8,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1843,8,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1844,48,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1845,48,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1846,22,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1848,48,8,0
1,1,1,0,0,1,0,1,0,0,0,1,0,1850,48,8,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1851,8,160,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1852,48,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1853,44,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1855,8,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1856,22,160,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1857,48,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1858,48,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1859,8,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1860,22,8,0
1,1,1,0,0,1,0,0,1,1,0,1,0,1861,22,160,0
1,0,1,0,0,0,0,1,0,1,0,1,1,1862,8,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1863,44,160,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1864,44,8,0
1,0,0,0,0,1,0,0,0,1,1,1,1,1866,48,320,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1867,48,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1868,8,8,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1869,8,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1870,22,320,0
0,0,1,0,0,1,0,0,0,1,1,1,1,1871,8,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1872,44,160,0
1,0,1,1,0,1,0,0,0,0,1,1,0,1873,48,160,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1874,44,8,0
1,0,1,1,0,1,0,1,0,1,0,1,0,1875,8,8,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1876,22,8,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1877,44,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1878,22,8,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1879,8,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1880,48,160,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1881,22,160,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1882,44,320,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1883,22,160,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1884,22,160,0
1,1,1,0,0,0,0,1,0,1,0,1,0,1885,22,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1886,8,8,0
1,1,1,0,0,1,0,1,0,1,0,1,0,1887,48,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1888,8,320,0
1,0,0,1,0,1,0,1,0,1,0,1,0,1889,8,160,0
1,1,1,0,0,1,1,0,0,1,0,1,0,1890,8,160,0
1,1,1,0,0,1,0,1,0,1,0,1,0,1892,48,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1893,8,8,0
0,0,1,0,0,1,0,0,0,1,1,1,1,1894,44,320,0
1,0,1,1,1,1,0,0,0,0,0,1,0,1895,8,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1896,44,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1898,8,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1899,48,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1900,22,320,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1901,22,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1903,48,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1905,22,320,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1906,44,160,0
1,0,1,0,1,0,0,0,0,1,0,1,1,1907,44,8,1
1,0,1,0,1,1,0,0,0,1,0,1,1,1908,8,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1909,48,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1910,8,8,0
1,1,0,0,0,1,0,0,0,1,1,1,0,1911,22,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1912,8,160,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1913,22,160,0
1,0,1,1,0,1,0,1,0,1,0,1,0,1914,22,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1915,44,320,0
0,1,1,0,0,1,0,0,1,1,0,1,0,1916,22,160,0
1,1,1,0,0,1,0,0,0,0,1,1,0,1917,8,160,0
1,0,1,1,1,1,0,0,0,0,0,1,0,1918,8,8,0
1,0,1,0,0,1,0,0,0,0,1,1,1,1919,22,160,0
1,0,1,0,0,1,0,0,0,0,1,1,1,1920,22,320,0
1,0,1,0,1,1,0,0,0,0,0,1,1,1921,48,320,0
1,1,1,0,0,1,0,0,0,0,1,1,0,1922,8,8,0
1,0,1,1,1,1,0,0,0,0,0,1,0,1923,22,8,0
1,0,1,1,0,1,1,0,0,0,0,1,0,1924,8,160,0
1,1,1,0,1,1,0,0,0,0,0,1,0,1925,8,320,0
1,0,1,0,1,1,0,0,0,0,0,1,1,1926,22,8,0
1,0,1,0,1,1,0,0,0,0,0,1,1,1927,8,8,0
1,0,1,0,0,0,1,0,0,0,0,1,1,1928,48,320,0
1,0,1,0,0,1,0,0,0,0,1,1,1,1929,22,320,0
1,0,1,0,0,1,0,1,0,0,0,1,1,1930,48,320,0
1,1,1,0,1,1,0,0,0,0,0,1,0,1931,8,320,0
1,1,0,0,0,1,0,1,0,0,0,1,0,1932,8,160,0
1,1,1,0,0,1,1,0,0,0,0,1,0,1933,44,320,0
1,0,1,0,0,1,0,0,0,0,1,1,1,1934,8,8,0
1,0,1,0,0,1,0,0,0,0,1,1,1,1935,22,320,0
1,0,1,0,1,1,0,0,0,0,0,1,1,1936,48,320,0
0,1,1,0,0,1,0,0,0,0,1,1,0,1937,8,8,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1939,8,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1940,8,8,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1941,48,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1942,8,160,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1943,48,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1944,8,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1945,8,8,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1946,48,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1947,48,320,0
1,0,1,0,1,0,0,0,0,1,0,1,1,1948,8,8,1
1,0,1,1,0,1,0,0,1,1,0,1,0,1949,8,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1951,8,320,0
1,1,0,0,1,1,0,0,0,1,0,1,0,1952,8,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1953,8,8,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1954,8,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1955,44,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1956,8,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1958,44,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1959,22,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1961,22,320,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1962,44,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1963,48,8,0
1,0,1,0,1,0,0,0,0,1,0,1,1,1967,22,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1968,44,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1969,48,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1970,22,320,0
1,0,1,0,0,1,0,1,0,1,0,1,1,1972,8,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1973,48,320,0
1,0,1,0,0,1,0,0,1,1,0,1,1,1974,8,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1975,8,8,0
0,0,1,0,0,1,0,1,0,1,0,1,1,1976,8,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1977,8,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1978,22,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1979,48,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1980,8,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,1981,22,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1982,48,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1983,44,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1984,48,8,0
1,0,1,0,0,0,0,1,0,1,0,1,1,1985,22,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1986,22,160,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1987,8,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1988,48,320,0
1,0,0,1,1,1,0,0,0,1,0,1,0,1989,22,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,1990,22,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1991,22,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1992,8,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,1993,8,320,0
0,0,1,1,1,1,0,0,0,1,0,1,0,1994,8,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1995,22,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1996,8,8,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1997,8,8,0
1,0,1,0,1,1,0,0,0,1,0,1,1,1999,48,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,2000,44,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,2001,8,8,0
1,0,1,0,0,0,1,0,0,1,0,1,1,2002,48,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,2003,48,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,2004,48,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,2005,48,160,0
1,0,0,0,0,1,1,0,0,1,0,1,1,2006,44,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,2007,48,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2008,22,160,0
1,0,1,0,0,1,1,0,0,1,0,1,1,2009,48,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,2010,8,8,0
0,0,1,0,1,1,0,0,0,1,0,1,1,2011,8,8,0
1,1,1,0,0,1,0,0,1,1,0,1,0,2012,22,320,0
1,0,1,0,1,1,0,0,0,1,0,1,1,2013,22,320,0
1,1,1,0,0,1,0,0,1,1,0,1,0,2014,8,8,0
1,0,1,0,0,1,1,0,0,1,0,1,1,2015,22,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,2016,48,8,0
1,1,1,0,1,0,0,0,0,1,0,1,0,2018,22,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,2019,48,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2020,48,160,0
1,0,1,0,0,1,1,0,0,1,0,1,1,2021,48,320,0
1,1,0,0,1,1,0,0,0,1,0,1,0,2022,8,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,2024,8,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2025,48,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,2026,8,320,0
0,1,1,0,1,1,0,0,0,1,0,1,0,2027,44,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2028,44,320,0
1,1,1,0,0,1,0,0,0,1,1,1,0,2029,22,8,0
1,0,1,0,0,1,0,0,1,1,0,1,1,2030,22,320,0
1,0,1,1,1,1,0,0,0,1,0,1,0,2031,22,160,0
1,1,1,0,0,1,0,1,0,1,0,1,0,2032,22,8,0
1,0,1,0,0,0,0,0,0,1,1,1,1,2033,22,160,0
1,1,1,0,0,1,1,0,0,1,0,1,0,2034,8,160,0
1,0,1,0,0,1,0,0,1,1,0,1,1,2035,8,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,2036,48,8,0
1,0,1,0,0,1,0,1,0,1,0,1,1,2038,8,160,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2039,8,8,0
1,0,1,1,0,1,0,0,1,1,0,1,0,2040,8,160,0
1,0,1,0,0,1,0,1,0,1,0,1,1,2041,22,160,0
0,0,1,0,0,1,0,0,0,1,1,1,1,2042,48,320,0
1,0,1,1,0,1,0,0,1,1,0,1,0,2043,8,320,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2044,22,8,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2045,22,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2046,44,320,0
1,0,1,1,1,0,0,0,0,1,0,1,0,2047,8,8,0
1,1,1,0,0,1,0,0,0,1,1,1,0,2048,8,320,0
1,1,1,0,0,1,0,1,0,1,0,1,0,2049,8,8,0
1,0,0,0,0,1,0,0,1,1,0,1,1,2051,8,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2052,22,160,0
1,1,1,0,0,1,0,0,0,1,1,1,0,2053,8,320,0
1,1,1,0,1,1,0,0,0,1,0,1,0,2054,8,160,0
1,0,1,0,0,1,0,0,1,1,0,1,1,2055,8,160,0
0,1,1,0,0,1,0,0,0,1,1,1,0,2056,8,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2057,44,320,0
1,0,1,1,0,1,0,0,0,1,1,1,0,2058,22,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,2059,44,160,0
1,1,1,0,0,0,0,0,0,1,1,1,0,2060,48,8,0
1,0,1,1,0,1,0,0,1,1,0,1,0,2062,8,160,0
1,1,1,0,0,1,1,0,0,1,0,1,0,2063,22,320,0
1,0,0,1,0,1,1,0,0,1,0,1,0,2064,8,160,0
1,1,1,0,0,1,0,0,1,1,0,1,0,2065,22,160,0
1,0,1,0,0,1,1,0,0,1,0,1,1,2066,8,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,2067,22,160,0
0,1,1,0,0,1,0,1,0,1,0,1,0,2069,22,160,0
1,1,1,0,1,1,0,0,0,1,0,1,0,2070,22,320,0
1,0,1,0,0,1,0,1,0,1,0,1,1,2071,22,8,0
1,1,1,0,0,0,1,0,0,1,0,1,0,2072,44,8,1
1,0,1,1,1,1,0,0,0,1,0,1,0,2073,8,8,0
1,0,1,1,0,1,1,0,0,1,0,1,0,2074,48,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,2075,48,160,0
1,0,0,0,0,1,0,1,0,1,0,1,1,2076,22,160,0
1,0,1,0,0,1,0,1,0,1,0,1,1,2077,22,160,0
1,0,1,0,0,1,0,0,0,1,1,1,1,2078,48,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,2079,22,160,0
1,0,1,1,1,1,0,0,0,1,0,1,0,2080,8,320,0
0,0,1,1,0,1,1,0,0,1,0,1,0,2081,8,8,0
1,1,1,0,0,1,1,0,0,1,0,1,0,2082,22,8,0
1,1,1,0,0,0,1,0,0,1,0,1,0,2083,22,8,0
1,1,1,0,1,1,0,0,0,1,0,1,0,2084,48,8,0
1,0,1,1,0,1,0,1,0,1,0,1,0,2085,48,160,0
1,0,1,0,0,1,0,0,1,1,0,1,1,2086,44,320,0
1,0,1,1,0,1,0,1,0,1,0,1,0,2088,22,160,0
1,0,1,0,1,1,0,0,0,1,0,1,1,2089,48,320,0
1,0,1,0,0,1,1,0,0,1,0,1,1,2090,22,320,0
